Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017]
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,23.7000007629395,23,25.8999996185303,27,..
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.7000007629395,23,25.8999996185303,27,26
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,..,-43751,..,..,..
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,9513.32615227697,10548.5881656218,10161.6266360582,10189.6310815684,..
World,WLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.132163389345,6.0265699836528,..,..,..
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.08180232132761,5.97074309882698,5.70229628423627,5.73868718738461,5.77963977916022
World,WLD,Net migration,SM.POP.NETM,..,0,..,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1309.23195973585,1420.84272073062,1401.90331929928,990.334773954632,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.7999992370605,..,..,..,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.7999992370605,17.6000003814697,16.7000007629395,16.2000007629395,16
"Yemen, Rep.",YEM,Net migration,SM.POP.NETM,..,-75010,..,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1463.21357310715,1734.93061223334,1313.88964550765,1269.57353678771,..
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.1999998092651,7.80000019073486,..,..,..
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.8000001907349,7.80000019073486,7.69999980926514,7.59999990463257,7.40000009536743
Zambia,ZMB,Net migration,SM.POP.NETM,..,-34490,..,..,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,719.979516975012,968.163871452826,1033.41584182804,1029.07664867845,..
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.40000009536743,..,..,..
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.19999980926514,5.30000019073486,5.09999990463257,5.19999980926514,5.30000019073486
Zimbabwe,ZWE,Net migration,SM.POP.NETM,..,-249999,..,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 03/01/2018,,,,,,,,
